City,Month,Year,CPI
KOTA PEKANBARU,desember,2020,104.9
KOTA DUMAI,desember,2020,105.94
BUNGO,desember,2020,105.94
KOTA JAMBI,desember,2020,106.23
KOTA PALEMBANG,desember,2020,104.62
KOTA LUBUKLINGGAU,desember,2020,105.08
KOTA BENGKULU,desember,2020,104.33
KOTA BANDAR LAMPUNG,desember,2020,106.36
KOTA METRO,desember,2020,106.31
TANJUNG PANDAN,desember,2020,106.64
KOTA PANGKAL PINANG,desember,2020,103.44
KOTA BATAM,desember,2020,104.67
KOTA TANJUNG PINANG,desember,2020,104.8
DKI JAKARTA,desember,2020,105.96
KOTA BOGOR,desember,2020,107.12
KOTA SUKABUMI,desember,2020,105.65
KOTA BANDUNG,desember,2020,105.69
KOTA CIREBON,desember,2020,103.34
KOTA BEKASI,desember,2020,108.03
KOTA DEPOK,desember,2020,106.41
KOTA TASIKMALAYA,desember,2020,103.6
CILACAP,desember,2020,104.25
PURWOKERTO,desember,2020,104.86
KUDUS,desember,2020,104.66
KOTA SURAKARTA,desember,2020,104.61
KOTA SEMARANG,desember,2020,105.91
KOTA TEGAL,desember,2020,106.26
KOTA YOGYAKARTA,desember,2020,106.1
JEMBER,desember,2020,105.49
BANYUWANGI,desember,2020,104.04
SUMENEP,desember,2020,105.44
KOTA KEDIRI,desember,2020,105.37
KOTA MALANG,desember,2020,104.03
KOTA PROBOLINGGO,desember,2020,104.54
KOTA MADIUN,desember,2020,104.35
KOTA SURABAYA,desember,2020,104.76
KOTA TANGERANG,desember,2020,105.04
KOTA CILEGON,desember,2020,107.08
KOTA SERANG,desember,2020,107.42
SINGARAJA,desember,2020,106.2
KOTA DENPASAR,desember,2020,104.22
KOTA MATARAM,desember,2020,103.47
KOTA BIMA,desember,2020,104.84
MAUMERE,desember,2020,106.28
KOTA KUPANG,desember,2020,103.51
KOTA PONTIANAK,desember,2020,106.17
KOTA SINGKAWANG,desember,2020,104.1
SAMPIT,desember,2020,105.5
KOTA PALANGKA RAYA,desember,2020,105.13
TANJUNG,desember,2020,106.78
KOTA BANJARMASIN,desember,2020,106.7
KOTA BALIKPAPAN,desember,2020,103.36
KOTA SAMARINDA,desember,2020,104.29
KOTA TARAKAN,desember,2020,105.17
KOTA MANADO,desember,2020,105.76
KOTA PALU,desember,2020,107.13
BULUKUMBA,desember,2020,106.71
WATAMPONE,desember,2020,104.32
KOTA MAKASSAR,desember,2020,105.54
KOTA PARE-PARE,desember,2020,104.47
KOTA PALOPO,desember,2020,104.49
KOTA KENDARI,desember,2020,105.28
KOTA BAU-BAU,desember,2020,104.82
KOTA GORONTALO,desember,2020,104.42
MAMUJU,desember,2020,104.05
KOTA AMBON,desember,2020,105.52
KOTA TUAL,desember,2020,106.66
KOTA TERNATE,desember,2020,106.05
MANOKWARI,desember,2020,107.67
KOTA SORONG,desember,2020,103.83
MERAUKE,desember,2020,104.09
KOTA JAYAPURA,desember,2020,104.1
KOTA MEULABOH,januari,2021,110.03
KOTA BANDA ACEH,januari,2021,106.75
KOTA LHOKSEUMAWE,januari,2021,107.46
KOTA SIBOLGA,januari,2021,106.96
KOTA PEMATANG SIANTAR,januari,2021,106.76
KOTA MEDAN,januari,2021,104.55
KOTA PADANGSIDIMPUAN,januari,2021,107.49
KOTA PADANG,januari,2021,105.49
KOTA BUKITTINGGI,januari,2021,105.13
TEMBILAHAN,januari,2021,106.58
KOTA PEKANBARU,januari,2021,105.39
KOTA DUMAI,januari,2021,106.37
BUNGO,januari,2021,106.47
KOTA JAMBI,januari,2021,106.95
KOTA PALEMBANG,januari,2021,105.07
KOTA LUBUKLINGGAU,januari,2021,105.4
KOTA BENGKULU,januari,2021,104.74
KOTA BANDAR LAMPUNG,januari,2021,107.21
KOTA METRO,januari,2021,106.87
TANJUNG PANDAN,januari,2021,107.74
KOTA PANGKAL PINANG,januari,2021,104.65
KOTA BATAM,januari,2021,105.38
KOTA TANJUNG PINANG,januari,2021,105.39
DKI JAKARTA,januari,2021,106.11
KOTA BOGOR,januari,2021,107.32
KOTA SUKABUMI,januari,2021,105.92
KOTA BANDUNG,januari,2021,105.8
KOTA CIREBON,januari,2021,103.42
KOTA BEKASI,januari,2021,108.24
KOTA DEPOK,januari,2021,106.56
KOTA TASIKMALAYA,januari,2021,103.86
CILACAP,januari,2021,104.53
PURWOKERTO,januari,2021,105.23
KUDUS,januari,2021,104.94
KOTA SURAKARTA,januari,2021,105.32
KOTA SEMARANG,januari,2021,106.06
KOTA TEGAL,januari,2021,106.08
KOTA YOGYAKARTA,januari,2021,106.67
JEMBER,januari,2021,105.75
BANYUWANGI,januari,2021,104.23
SUMENEP,januari,2021,105.5
KOTA KEDIRI,januari,2021,105.54
KOTA MALANG,januari,2021,104.09
KOTA PROBOLINGGO,januari,2021,104.83
KOTA MADIUN,januari,2021,104.98
KOTA SURABAYA,januari,2021,105.15
KOTA TANGERANG,januari,2021,105.38
KOTA CILEGON,januari,2021,107.44
KOTA SERANG,januari,2021,107.91
SINGARAJA,januari,2021,107.2
KOTA DENPASAR,januari,2021,105.02
KOTA MATARAM,januari,2021,104.36
KOTA BIMA,januari,2021,104.95
MAUMERE,januari,2021,105.67
KOTA KUPANG,januari,2021,104.08
KOTA PONTIANAK,januari,2021,111.78
KOTA SINGKAWANG,januari,2021,106.16
SAMPIT,januari,2021,104.06
KOTA PALANGKA RAYA,januari,2021,105.6
TANJUNG,januari,2021,105.22
KOTA BANJARMASIN,januari,2021,106.45
KOTA BALIKPAPAN,januari,2021,103.38
KOTA SAMARINDA,januari,2021,104.54
KOTA TARAKAN,januari,2021,104.28
KOTA MANADO,januari,2021,106.37
KOTA PALU,januari,2021,107.4
BULUKUMBA,januari,2021,106.79
WATAMPONE,januari,2021,104.4
KOTA MAKASSAR,januari,2021,105.87
KOTA PARE-PARE,januari,2021,104.75
KOTA PALOPO,januari,2021,104.76
KOTA KENDARI,januari,2021,105.03
KOTA BAU-BAU,januari,2021,103.86
KOTA GORONTALO,januari,2021,105.06
MAMUJU,januari,2021,105.54
KOTA AMBON,januari,2021,105.54
KOTA TUAL,januari,2021,106.63
KOTA TERNATE,januari,2021,105.51
MANOKWARI,januari,2021,107.05
KOTA SORONG,januari,2021,104.26
MERAUKE,januari,2021,104.0
KOTA JAYAPURA,januari,2021,103.66
KOTA MEULABOH,februari,2021,108.99
KOTA BANDA ACEH,februari,2021,106.15
KOTA LHOKSEUMAWE,februari,2021,106.71
KOTA SIBOLGA,februari,2021,106.23
KOTA PEMATANG SIANTAR,februari,2021,106.27
KOTA MEDAN,februari,2021,104.21
KOTA PADANGSIDIMPUAN,februari,2021,107.19
KOTA PADANG,februari,2021,105.05
KOTA BUKITTINGGI,februari,2021,105.01
TEMBILAHAN,februari,2021,106.47
KOTA PEKANBARU,februari,2021,105.04
KOTA DUMAI,februari,2021,105.97
BUNGO,februari,2021,105.98
KOTA JAMBI,februari,2021,106.45
KOTA PALEMBANG,februari,2021,104.99
KOTA LUBUKLINGGAU,februari,2021,105.29
KOTA BENGKULU,februari,2021,104.89
KOTA BANDAR LAMPUNG,februari,2021,107.34
KOTA METRO,februari,2021,107.18
TANJUNG PANDAN,februari,2021,108.04
KOTA PANGKAL PINANG,februari,2021,104.3
KOTA BATAM,februari,2021,104.75
KOTA TANJUNG PINANG,februari,2021,104.77
DKI JAKARTA,februari,2021,106.3
KOTA BOGOR,februari,2021,107.58
KOTA SUKABUMI,februari,2021,105.99
KOTA BANDUNG,februari,2021,105.89
KOTA CIREBON,februari,2021,103.49
KOTA BEKASI,februari,2021,108.49
KOTA DEPOK,februari,2021,106.77
KOTA TASIKMALAYA,februari,2021,103.88
CILACAP,februari,2021,104.66
PURWOKERTO,februari,2021,105.39
KUDUS,februari,2021,105.15
KOTA SURAKARTA,februari,2021,105.59
KOTA SEMARANG,februari,2021,106.23
KOTA TEGAL,februari,2021,106.34
KOTA YOGYAKARTA,februari,2021,106.82
JEMBER,februari,2021,105.88
BANYUWANGI,februari,2021,104.32
SUMENEP,februari,2021,105.52
KOTA KEDIRI,februari,2021,105.61
KOTA MALANG,februari,2021,104.08
KOTA PROBOLINGGO,februari,2021,104.88
KOTA MADIUN,februari,2021,105.06
KOTA SURABAYA,februari,2021,105.45
KOTA TANGERANG,februari,2021,105.65
KOTA CILEGON,februari,2021,107.71
KOTA SERANG,februari,2021,108.11
SINGARAJA,februari,2021,107.44
KOTA DENPASAR,februari,2021,104.81
KOTA MATARAM,februari,2021,104.72
KOTA BIMA,februari,2021,104.8
MAUMERE,februari,2021,106.57
KOTA KUPANG,februari,2021,104.46
KOTA PONTIANAK,februari,2021,111.64
KOTA SINGKAWANG,februari,2021,106.26
SAMPIT,februari,2021,104.32
KOTA PALANGKA RAYA,februari,2021,105.58
TANJUNG,februari,2021,105.57
KOTA BANJARMASIN,februari,2021,107.08
KOTA BALIKPAPAN,februari,2021,103.67
KOTA SAMARINDA,februari,2021,104.65
KOTA TARAKAN,februari,2021,104.27
KOTA MANADO,februari,2021,106.41
KOTA PALU,februari,2021,107.57
BULUKUMBA,februari,2021,107.05
WATAMPONE,februari,2021,104.95
KOTA MAKASSAR,februari,2021,106.23
KOTA PARE-PARE,februari,2021,105.07
KOTA PALOPO,februari,2021,104.88
KOTA KENDARI,februari,2021,104.91
KOTA BAU-BAU,februari,2021,104.41
KOTA GORONTALO,februari,2021,105.29
MAMUJU,februari,2021,106.72
KOTA AMBON,februari,2021,105.09
KOTA TUAL,februari,2021,106.55
KOTA TERNATE,februari,2021,106.08
MANOKWARI,februari,2021,106.82
KOTA SORONG,februari,2021,103.71
MERAUKE,februari,2021,104.48
KOTA JAYAPURA,februari,2021,104.41
KOTA MEULABOH,maret,2021,108.37
KOTA BANDA ACEH,maret,2021,105.67
KOTA LHOKSEUMAWE,maret,2021,106.61
KOTA SIBOLGA,maret,2021,105.92
KOTA PEMATANG SIANTAR,maret,2021,106.03
KOTA MEDAN,maret,2021,104.18
KOTA PADANGSIDIMPUAN,maret,2021,106.58
KOTA PADANG,maret,2021,105.39
KOTA BUKITTINGGI,maret,2021,105.34
TEMBILAHAN,maret,2021,106.4
KOTA PEKANBARU,maret,2021,105.2
KOTA DUMAI,maret,2021,105.93
BUNGO,maret,2021,106.35
KOTA JAMBI,maret,2021,106.8
KOTA PALEMBANG,maret,2021,105.17
KOTA LUBUKLINGGAU,maret,2021,105.26
KOTA BENGKULU,maret,2021,105.13
KOTA BANDAR LAMPUNG,maret,2021,107.14
KOTA METRO,maret,2021,106.83
TANJUNG PANDAN,maret,2021,107.85
KOTA PANGKAL PINANG,maret,2021,104.18
KOTA BATAM,maret,2021,104.73
KOTA TANJUNG PINANG,maret,2021,104.33
DKI JAKARTA,maret,2021,106.36
KOTA BOGOR,maret,2021,107.64
KOTA SUKABUMI,maret,2021,106.19
KOTA BANDUNG,maret,2021,106.05
KOTA CIREBON,maret,2021,103.56
KOTA BEKASI,maret,2021,108.38
KOTA DEPOK,maret,2021,106.82
KOTA TASIKMALAYA,maret,2021,103.82
CILACAP,maret,2021,104.69
PURWOKERTO,maret,2021,105.45
KUDUS,maret,2021,105.23
KOTA SURAKARTA,maret,2021,105.76
KOTA SEMARANG,maret,2021,106.32
KOTA TEGAL,maret,2021,106.31
KOTA YOGYAKARTA,maret,2021,106.91
JEMBER,maret,2021,106.36
BANYUWANGI,maret,2021,104.64
SUMENEP,maret,2021,105.65
KOTA KEDIRI,maret,2021,105.77
KOTA MALANG,maret,2021,104.16
KOTA PROBOLINGGO,maret,2021,105.07
KOTA MADIUN,maret,2021,105.26
KOTA SURABAYA,maret,2021,105.54
KOTA TANGERANG,maret,2021,105.66
KOTA CILEGON,maret,2021,108.02
KOTA SERANG,maret,2021,108.24
SINGARAJA,maret,2021,108.31
KOTA DENPASAR,maret,2021,105.3
KOTA MATARAM,maret,2021,105.08
KOTA BIMA,maret,2021,105.0
MAUMERE,maret,2021,106.28
KOTA KUPANG,maret,2021,104.09
KOTA PONTIANAK,maret,2021,111.21
KOTA SINGKAWANG,maret,2021,106.21
SAMPIT,maret,2021,103.8
KOTA PALANGKA RAYA,maret,2021,105.62
TANJUNG,maret,2021,105.76
KOTA BANJARMASIN,maret,2021,107.09
KOTA BALIKPAPAN,maret,2021,103.84
KOTA SAMARINDA,maret,2021,104.9
KOTA TARAKAN,maret,2021,104.07
KOTA MANADO,maret,2021,106.59
KOTA PALU,maret,2021,107.8
BULUKUMBA,maret,2021,107.17
WATAMPONE,maret,2021,104.85
KOTA MAKASSAR,maret,2021,106.7
KOTA PARE-PARE,maret,2021,105.18
KOTA PALOPO,maret,2021,104.87
KOTA KENDARI,maret,2021,105.32
KOTA BAU-BAU,maret,2021,103.38
KOTA GORONTALO,maret,2021,105.92
MAMUJU,maret,2021,107.1
KOTA AMBON,maret,2021,105.49
KOTA TUAL,maret,2021,106.76
KOTA TERNATE,maret,2021,106.16
MANOKWARI,maret,2021,107.81
KOTA SORONG,maret,2021,104.48
MERAUKE,maret,2021,105.37
KOTA JAYAPURA,maret,2021,105.53
KOTA MEULABOH,april,2021,108.95
KOTA BANDA ACEH,april,2021,106.23
KOTA LHOKSEUMAWE,april,2021,107.06
KOTA SIBOLGA,april,2021,106.29
KOTA PEMATANG SIANTAR,april,2021,106.08
KOTA MEDAN,april,2021,104.22
KOTA PADANGSIDIMPUAN,april,2021,107.23
KOTA PADANG,april,2021,105.34
KOTA BUKITTINGGI,april,2021,105.54
TEMBILAHAN,april,2021,106.81
KOTA PEKANBARU,april,2021,105.31
KOTA DUMAI,april,2021,106.18
BUNGO,april,2021,106.07
KOTA JAMBI,april,2021,106.43
KOTA PALEMBANG,april,2021,105.52
KOTA LUBUKLINGGAU,april,2021,105.6
KOTA BENGKULU,april,2021,105.24
KOTA BANDAR LAMPUNG,april,2021,106.95
KOTA METRO,april,2021,106.68
TANJUNG PANDAN,april,2021,107.83
KOTA PANGKAL PINANG,april,2021,104.49
KOTA BATAM,april,2021,104.89
KOTA TANJUNG PINANG,april,2021,103.95
DKI JAKARTA,april,2021,106.45
KOTA BOGOR,april,2021,107.9
KOTA SUKABUMI,april,2021,106.51
KOTA BANDUNG,april,2021,106.25
KOTA CIREBON,april,2021,103.9
KOTA BEKASI,april,2021,108.52
KOTA DEPOK,april,2021,107.17
KOTA TASIKMALAYA,april,2021,104.21
CILACAP,april,2021,104.74
PURWOKERTO,april,2021,105.49
KUDUS,april,2021,105.16
KOTA SURAKARTA,april,2021,105.78
KOTA SEMARANG,april,2021,106.37
KOTA TEGAL,april,2021,106.39
KOTA YOGYAKARTA,april,2021,106.92
JEMBER,april,2021,106.45
BANYUWANGI,april,2021,104.66
SUMENEP,april,2021,106.21
KOTA KEDIRI,april,2021,106.1
KOTA MALANG,april,2021,104.26
KOTA PROBOLINGGO,april,2021,105.16
KOTA MADIUN,april,2021,105.32
KOTA SURABAYA,april,2021,105.64
KOTA TANGERANG,april,2021,105.82
KOTA CILEGON,april,2021,108.26
KOTA SERANG,april,2021,108.45
SINGARAJA,april,2021,108.15
KOTA DENPASAR,april,2021,105.78
KOTA MATARAM,april,2021,104.82
KOTA BIMA,april,2021,105.31
MAUMERE,april,2021,106.32
KOTA KUPANG,april,2021,105.04
KOTA PONTIANAK,april,2021,111.32
KOTA SINGKAWANG,april,2021,106.31
SAMPIT,april,2021,103.98
KOTA PALANGKA RAYA,april,2021,106.09
TANJUNG,april,2021,105.7
KOTA BANJARMASIN,april,2021,106.85
KOTA BALIKPAPAN,april,2021,103.86
KOTA SAMARINDA,april,2021,105.17
KOTA TARAKAN,april,2021,104.83
KOTA MANADO,april,2021,107.61
KOTA PALU,april,2021,107.89
BULUKUMBA,april,2021,107.62
WATAMPONE,april,2021,105.68
KOTA MAKASSAR,april,2021,106.96
KOTA PARE-PARE,april,2021,106.15
KOTA PALOPO,april,2021,105.3
KOTA KENDARI,april,2021,105.54
KOTA BAU-BAU,april,2021,104.21
KOTA GORONTALO,april,2021,106.29
MAMUJU,april,2021,106.88
KOTA AMBON,april,2021,105.66
KOTA TUAL,april,2021,107.31
KOTA TERNATE,april,2021,106.43
MANOKWARI,april,2021,107.51
KOTA SORONG,april,2021,104.67
MERAUKE,april,2021,105.33
KOTA JAYAPURA,april,2021,104.2
KOTA MEULABOH,mei,2021,109.81
KOTA BANDA ACEH,mei,2021,106.41
KOTA LHOKSEUMAWE,mei,2021,107.26
KOTA SIBOLGA,mei,2021,105.97
KOTA PEMATANG SIANTAR,mei,2021,106.17
KOTA MEDAN,mei,2021,104.47
KOTA PADANGSIDIMPUAN,mei,2021,107.56
KOTA PADANG,mei,2021,105.54
KOTA BUKITTINGGI,mei,2021,105.81
TEMBILAHAN,mei,2021,106.82
KOTA PEKANBARU,mei,2021,105.27
KOTA DUMAI,mei,2021,106.87
BUNGO,mei,2021,106.29
KOTA JAMBI,mei,2021,106.85
KOTA PALEMBANG,mei,2021,105.5
KOTA LUBUKLINGGAU,mei,2021,105.96
KOTA BENGKULU,mei,2021,105.36
KOTA BANDAR LAMPUNG,mei,2021,107.05
KOTA METRO,mei,2021,107.36
TANJUNG PANDAN,mei,2021,108.39
KOTA PANGKAL PINANG,mei,2021,104.73
KOTA BATAM,mei,2021,105.16
KOTA TANJUNG PINANG,mei,2021,103.98
DKI JAKARTA,mei,2021,106.89
KOTA BOGOR,mei,2021,108.33
KOTA SUKABUMI,mei,2021,106.61
KOTA BANDUNG,mei,2021,106.68
KOTA CIREBON,mei,2021,104.25
KOTA BEKASI,mei,2021,108.79
KOTA DEPOK,mei,2021,107.87
KOTA TASIKMALAYA,mei,2021,104.32
CILACAP,mei,2021,105.0
PURWOKERTO,mei,2021,105.69
KUDUS,mei,2021,105.38
KOTA SURAKARTA,mei,2021,105.84
KOTA SEMARANG,mei,2021,106.55
KOTA TEGAL,mei,2021,106.66
KOTA YOGYAKARTA,mei,2021,106.99
JEMBER,mei,2021,106.57
BANYUWANGI,mei,2021,104.94
SUMENEP,mei,2021,106.65
KOTA KEDIRI,mei,2021,106.24
KOTA MALANG,mei,2021,104.41
KOTA PROBOLINGGO,mei,2021,105.27
KOTA MADIUN,mei,2021,105.37
KOTA SURABAYA,mei,2021,105.99
KOTA TANGERANG,mei,2021,106.05
KOTA CILEGON,mei,2021,108.47
KOTA SERANG,mei,2021,108.84
SINGARAJA,mei,2021,107.61
KOTA DENPASAR,mei,2021,105.16
KOTA MATARAM,mei,2021,105.09
KOTA BIMA,mei,2021,106.19
MAUMERE,mei,2021,106.1
KOTA KUPANG,mei,2021,105.82
KOTA PONTIANAK,mei,2021,111.18
KOTA SINGKAWANG,mei,2021,106.21
SAMPIT,mei,2021,104.08
KOTA PALANGKA RAYA,mei,2021,106.51
TANJUNG,mei,2021,106.18
KOTA BANJARMASIN,mei,2021,107.88
KOTA BALIKPAPAN,mei,2021,104.12
KOTA SAMARINDA,mei,2021,105.41
KOTA TARAKAN,mei,2021,106.09
KOTA MANADO,mei,2021,107.29
KOTA PALU,mei,2021,108.62
BULUKUMBA,mei,2021,108.05
WATAMPONE,mei,2021,106.05
KOTA MAKASSAR,mei,2021,107.24
KOTA PARE-PARE,mei,2021,107.07
KOTA PALOPO,mei,2021,106.35
KOTA KENDARI,mei,2021,106.76
KOTA BAU-BAU,mei,2021,105.28
KOTA GORONTALO,mei,2021,106.61
MAMUJU,mei,2021,108.33
KOTA AMBON,mei,2021,106.48
KOTA TUAL,mei,2021,107.43
KOTA TERNATE,mei,2021,106.9
MANOKWARI,mei,2021,109.47
KOTA SORONG,mei,2021,105.54
MERAUKE,mei,2021,105.43
KOTA JAYAPURA,mei,2021,103.85
KOTA MEULABOH,juni,2021,109.74
KOTA BANDA ACEH,juni,2021,106.36
KOTA LHOKSEUMAWE,juni,2021,107.18
KOTA SIBOLGA,juni,2021,106.3
KOTA PEMATANG SIANTAR,juni,2021,106.41
KOTA MEDAN,juni,2021,104.5
KOTA PADANGSIDIMPUAN,juni,2021,107.28
KOTA PADANG,juni,2021,105.37
KOTA BUKITTINGGI,juni,2021,105.53
TEMBILAHAN,juni,2021,106.48
KOTA PEKANBARU,juni,2021,105.28
KOTA DUMAI,juni,2021,106.89
BUNGO,juni,2021,105.88
KOTA JAMBI,juni,2021,106.64
KOTA PALEMBANG,juni,2021,105.49
KOTA LUBUKLINGGAU,juni,2021,105.88
KOTA BENGKULU,juni,2021,105.69
KOTA BANDAR LAMPUNG,juni,2021,107.26
KOTA METRO,juni,2021,107.43
TANJUNG PANDAN,juni,2021,108.78
KOTA PANGKAL PINANG,juni,2021,104.97
KOTA BATAM,juni,2021,105.0
KOTA TANJUNG PINANG,juni,2021,103.96
DKI JAKARTA,juni,2021,106.6
KOTA BOGOR,juni,2021,108.15
KOTA SUKABUMI,juni,2021,106.48
KOTA BANDUNG,juni,2021,106.58
KOTA CIREBON,juni,2021,104.07
KOTA BEKASI,juni,2021,108.43
KOTA DEPOK,juni,2021,107.56
KOTA TASIKMALAYA,juni,2021,104.27
CILACAP,juni,2021,104.74
PURWOKERTO,juni,2021,105.48
KUDUS,juni,2021,105.29
KOTA SURAKARTA,juni,2021,105.61
KOTA SEMARANG,juni,2021,106.4
KOTA TEGAL,juni,2021,106.28
KOTA YOGYAKARTA,juni,2021,107.04
JEMBER,juni,2021,106.46
BANYUWANGI,juni,2021,104.63
SUMENEP,juni,2021,106.03
KOTA KEDIRI,juni,2021,106.13
KOTA MALANG,juni,2021,104.49
KOTA PROBOLINGGO,juni,2021,105.09
KOTA MADIUN,juni,2021,105.15
KOTA SURABAYA,juni,2021,105.81
KOTA TANGERANG,juni,2021,105.82
KOTA CILEGON,juni,2021,108.45
KOTA SERANG,juni,2021,108.79
SINGARAJA,juni,2021,107.05
KOTA DENPASAR,juni,2021,104.78
KOTA MATARAM,juni,2021,104.76
KOTA BIMA,juni,2021,105.85
MAUMERE,juni,2021,106.66
KOTA KUPANG,juni,2021,104.88
KOTA PONTIANAK,juni,2021,111.46
KOTA SINGKAWANG,juni,2021,107.08
SAMPIT,juni,2021,105.5
KOTA PALANGKA RAYA,juni,2021,107.09
TANJUNG,juni,2021,106.26
KOTA BANJARMASIN,juni,2021,107.44
KOTA BALIKPAPAN,juni,2021,104.61
KOTA SAMARINDA,juni,2021,105.7
KOTA TARAKAN,juni,2021,105.9
KOTA MANADO,juni,2021,107.36
KOTA PALU,juni,2021,107.69
BULUKUMBA,juni,2021,108.01
WATAMPONE,juni,2021,106.15
KOTA MAKASSAR,juni,2021,106.91
KOTA PARE-PARE,juni,2021,107.03
KOTA PALOPO,juni,2021,106.3
KOTA KENDARI,juni,2021,107.06
KOTA BAU-BAU,juni,2021,104.74
KOTA GORONTALO,juni,2021,106.69
MAMUJU,juni,2021,108.71
KOTA AMBON,juni,2021,107.37
KOTA TUAL,juni,2021,108.11
KOTA TERNATE,juni,2021,106.67
MANOKWARI,juni,2021,110.55
KOTA SORONG,juni,2021,106.72
MERAUKE,juni,2021,105.72
KOTA JAYAPURA,juni,2021,103.46
KOTA MEULABOH,juli,2021,109.96
KOTA BANDA ACEH,juli,2021,106.21
KOTA LHOKSEUMAWE,juli,2021,107.11
KOTA SIBOLGA,juli,2021,106.96
KOTA PEMATANG SIANTAR,juli,2021,106.38
KOTA MEDAN,juli,2021,104.82
KOTA PADANGSIDIMPUAN,juli,2021,107.47
KOTA PADANG,juli,2021,105.27
KOTA BUKITTINGGI,juli,2021,105.5
TEMBILAHAN,juli,2021,106.38
KOTA PEKANBARU,juli,2021,105.61
KOTA DUMAI,juli,2021,107.13
BUNGO,juli,2021,106.09
KOTA JAMBI,juli,2021,106.42
KOTA PALEMBANG,juli,2021,105.43
KOTA LUBUKLINGGAU,juli,2021,105.76
KOTA BENGKULU,juli,2021,105.56
KOTA BANDAR LAMPUNG,juli,2021,107.41
KOTA METRO,juli,2021,107.71
TANJUNG PANDAN,juli,2021,109.02
KOTA PANGKAL PINANG,juli,2021,104.63
KOTA BATAM,juli,2021,105.47
KOTA TANJUNG PINANG,juli,2021,104.33
DKI JAKARTA,juli,2021,106.56
KOTA BOGOR,juli,2021,108.23
KOTA SUKABUMI,juli,2021,106.59
KOTA BANDUNG,juli,2021,106.78
KOTA CIREBON,juli,2021,104.09
KOTA BEKASI,juli,2021,108.64
KOTA DEPOK,juli,2021,107.53
KOTA TASIKMALAYA,juli,2021,104.35
CILACAP,juli,2021,104.8
PURWOKERTO,juli,2021,105.58
KUDUS,juli,2021,105.18
KOTA SURAKARTA,juli,2021,105.85
KOTA SEMARANG,juli,2021,106.45
KOTA TEGAL,juli,2021,106.36
KOTA YOGYAKARTA,juli,2021,107.16
JEMBER,juli,2021,106.41
BANYUWANGI,juli,2021,104.87
SUMENEP,juli,2021,106.48
KOTA KEDIRI,juli,2021,106.05
KOTA MALANG,juli,2021,104.6
KOTA PROBOLINGGO,juli,2021,105.26
KOTA MADIUN,juli,2021,105.27
KOTA SURABAYA,juli,2021,106.02
KOTA TANGERANG,juli,2021,105.84
KOTA CILEGON,juli,2021,108.52
KOTA SERANG,juli,2021,108.82
SINGARAJA,juli,2021,107.25
KOTA DENPASAR,juli,2021,104.71
KOTA MATARAM,juli,2021,104.81
KOTA BIMA,juli,2021,106.11
MAUMERE,juli,2021,106.65
KOTA KUPANG,juli,2021,105.03
KOTA PONTIANAK,juli,2021,111.43
KOTA SINGKAWANG,juli,2021,106.83
SAMPIT,juli,2021,105.74
KOTA PALANGKA RAYA,juli,2021,107.1
TANJUNG,juli,2021,106.39
KOTA BANJARMASIN,juli,2021,107.64
KOTA BALIKPAPAN,juli,2021,104.58
KOTA SAMARINDA,juli,2021,105.69
KOTA TARAKAN,juli,2021,105.88
KOTA MANADO,juli,2021,107.66
KOTA PALU,juli,2021,107.81
BULUKUMBA,juli,2021,108.06
WATAMPONE,juli,2021,106.02
KOTA MAKASSAR,juli,2021,106.98
KOTA PARE-PARE,juli,2021,107.31
KOTA PALOPO,juli,2021,106.92
KOTA KENDARI,juli,2021,107.81
KOTA BAU-BAU,juli,2021,105.69
KOTA GORONTALO,juli,2021,107.07
MAMUJU,juli,2021,108.21
KOTA AMBON,juli,2021,107.44
KOTA TUAL,juli,2021,109.36
KOTA TERNATE,juli,2021,107.26
MANOKWARI,juli,2021,109.89
KOTA SORONG,juli,2021,108.33
MERAUKE,juli,2021,105.76
KOTA JAYAPURA,juli,2021,103.55
KOTA MEULABOH,agustus,2021,109.93
KOTA BANDA ACEH,agustus,2021,106.49
KOTA LHOKSEUMAWE,agustus,2021,106.88
KOTA SIBOLGA,agustus,2021,107.01
KOTA PEMATANG SIANTAR,agustus,2021,106.31
KOTA MEDAN,agustus,2021,104.71
KOTA PADANGSIDIMPUAN,agustus,2021,107.72
KOTA PADANG,agustus,2021,105.16
KOTA BUKITTINGGI,agustus,2021,105.22
TEMBILAHAN,agustus,2021,105.93
KOTA PEKANBARU,agustus,2021,105.54
KOTA DUMAI,agustus,2021,106.85
BUNGO,agustus,2021,105.88
KOTA JAMBI,agustus,2021,105.95
KOTA PALEMBANG,agustus,2021,105.39
KOTA LUBUKLINGGAU,agustus,2021,105.54
KOTA BENGKULU,agustus,2021,105.73
KOTA BANDAR LAMPUNG,agustus,2021,106.84
KOTA METRO,agustus,2021,107.41
TANJUNG PANDAN,agustus,2021,109.32
KOTA PANGKAL PINANG,agustus,2021,104.35
KOTA BATAM,agustus,2021,105.01
KOTA TANJUNG PINANG,agustus,2021,104.0
DKI JAKARTA,agustus,2021,106.65
KOTA BOGOR,agustus,2021,108.32
KOTA SUKABUMI,agustus,2021,106.56
KOTA BANDUNG,agustus,2021,106.88
KOTA CIREBON,agustus,2021,104.18
KOTA BEKASI,agustus,2021,108.91
KOTA DEPOK,agustus,2021,107.59
KOTA TASIKMALAYA,agustus,2021,104.37
CILACAP,agustus,2021,104.86
