City,Month,Year,Inflation,CPI
KOTA SORONG,desember,2022,0.01,110.95
MERAUKE,desember,2022,1.33,111.03
KOTA JAYAPURA,desember,2022,0.95,112.02
KOTA MEULABOH,januari,2023,0.76,119.59
KOTA BANDA ACEH,januari,2023,0.61,115.69
KOTA LHOKSEUMAWE,januari,2023,0.75,115.41
KOTA SIBOLGA,januari,2023,1.46,116.78
KOTA PEMATANG SIANTAR,januari,2023,0.98,115.55
KOTA MEDAN,januari,2023,0.86,113.35
KOTA PADANGSIDIMPUAN,januari,2023,1.16,116.98
KOTA PADANG,januari,2023,0.45,115.22
KOTA BUKITTINGGI,januari,2023,0.39,115.31
TEMBILAHAN,januari,2023,0.52,113.19
KOTA PEKANBARU,januari,2023,0.63,114.75
KOTA DUMAI,januari,2023,0.84,115.62
BUNGO,januari,2023,0.77,115.07
KOTA JAMBI,januari,2023,0.91,115.94
KOTA PALEMBANG,januari,2023,0.35,113.29
KOTA LUBUKLINGGAU,januari,2023,0.34,113.4
KOTA BENGKULU,januari,2023,0.62,113.88
KOTA BANDAR LAMPUNG,januari,2023,0.82,115.57
KOTA METRO,januari,2023,0.76,115.97
TANJUNG PANDAN,januari,2023,1.71,117.52
KOTA PANGKAL PINANG,januari,2023,-0.1,113.55
KOTA BATAM,januari,2023,-0.26,113.31
KOTA TANJUNG PINANG,januari,2023,-0.11,110.82
DKI JAKARTA,januari,2023,0.09,112.21
KOTA BOGOR,januari,2023,0.61,116.25
KOTA SUKABUMI,januari,2023,0.38,113.75
KOTA BANDUNG,januari,2023,0.38,115.87
KOTA CIREBON,januari,2023,1.17,111.61
KOTA BEKASI,januari,2023,0.41,116.15
KOTA DEPOK,januari,2023,0.54,115.52
KOTA TASIKMALAYA,januari,2023,0.41,112.24
CILACAP,januari,2023,0.45,113.95
PURWOKERTO,januari,2023,0.37,114.52
KUDUS,januari,2023,0.27,113.42
KOTA SURAKARTA,januari,2023,0.32,115.22
KOTA SEMARANG,januari,2023,0.3,113.19
KOTA TEGAL,januari,2023,0.44,115.2
KOTA YOGYAKARTA,januari,2023,0.17,115.77
JEMBER,januari,2023,0.16,115.84
BANYUWANGI,januari,2023,0.27,112.39
SUMENEP,januari,2023,0.63,115.71
KOTA KEDIRI,januari,2023,0.26,113.57
KOTA MALANG,januari,2023,0.15,112.85
KOTA PROBOLINGGO,januari,2023,0.22,112.43
KOTA MADIUN,januari,2023,0.35,113
KOTA SURABAYA,januari,2023,0.42,115.17
KOTA TANGERANG,januari,2023,0.44,112.31
KOTA CILEGON,januari,2023,0.88,116.86
KOTA SERANG,januari,2023,0.33,118.14
SINGARAJA,januari,2023,0.95,114.85
KOTA DENPASAR,januari,2023,0.62,113.87
KOTA MATARAM,januari,2023,0.44,112.87
KOTA BIMA,januari,2023,-0.09,113.19
MAUMERE,januari,2023,0.92,114.59
KOTA KUPANG,januari,2023,1,114.02
KOTA PONTIANAK,januari,2023,0.24,114.49
KOTA SINGKAWANG,januari,2023,0.45,113.62
SAMPIT,januari,2023,0.11,117.11
KOTA PALANGKA RAYA,januari,2023,0.13,115.01
TANJUNG,januari,2023,0.21,115.1
KOTA BANJARMASIN,januari,2023,0.15,117.23
KOTA BALIKPAPAN,januari,2023,0.41,112.01
KOTA SAMARINDA,januari,2023,0.44,112.48
KOTA TARAKAN,januari,2023,0.32,112.76
KOTA MANADO,januari,2023,0.36,113.31
KOTA PALU,januari,2023,0.53,116.39
BULUKUMBA,januari,2023,0.52,114.1
WATAMPONE,januari,2023,0.55,113.19
KOTA MAKASSAR,januari,2023,0.67,114.95
KOTA PARE-PARE,januari,2023,0.38,116.42
KOTA PALOPO,januari,2023,0.5,113.66
KOTA KENDARI,januari,2023,-0.23,115.93
KOTA BAU-BAU,januari,2023,-0.44,114.26
KOTA GORONTALO,januari,2023,0.29,112.97
MAMUJU,januari,2023,0.63,114.61
KOTA AMBON,januari,2023,-0.21,116.56
KOTA TUAL,januari,2023,0.53,115.94
KOTA TERNATE,januari,2023,0.1,112.34
MANOKWARI,januari,2023,0.03,118.11
KOTA SORONG,januari,2023,0.96,112.02
MERAUKE,januari,2023,0.41,111.48
KOTA JAYAPURA,januari,2023,-0.55,111.4
KOTA MEULABOH,februari,2023,0.39,120.06
KOTA BANDA ACEH,februari,2023,0.57,116.35
KOTA LHOKSEUMAWE,februari,2023,0.51,116
KOTA SIBOLGA,februari,2023,0.32,117.15
KOTA PEMATANG SIANTAR,februari,2023,-0.04,115.5
KOTA MEDAN,februari,2023,-0.38,112.92
KOTA PADANGSIDIMPUAN,februari,2023,0.42,117.47
KOTA PADANG,februari,2023,0.13,115.37
KOTA BUKITTINGGI,februari,2023,0.1,115.42
TEMBILAHAN,februari,2023,0.13,113.34
KOTA PEKANBARU,februari,2023,0.19,114.97
KOTA DUMAI,februari,2023,-0.06,115.55
BUNGO,februari,2023,0.16,115.25
KOTA JAMBI,februari,2023,-0.22,115.69
KOTA PALEMBANG,februari,2023,0.09,113.39
KOTA LUBUKLINGGAU,februari,2023,0.04,113.44
KOTA BENGKULU,februari,2023,0.04,113.92
KOTA BANDAR LAMPUNG,februari,2023,0.16,115.76
KOTA METRO,februari,2023,0.16,116.16
TANJUNG PANDAN,februari,2023,-0.26,117.21
KOTA PANGKAL PINANG,februari,2023,-0.31,113.2
KOTA BATAM,februari,2023,0.5,113.88
KOTA TANJUNG PINANG,februari,2023,0.32,111.17
DKI JAKARTA,februari,2023,0.19,112.42
KOTA BOGOR,februari,2023,0.36,116.67
KOTA SUKABUMI,februari,2023,0.31,114.1
KOTA BANDUNG,februari,2023,0.26,116.17
KOTA CIREBON,februari,2023,0.36,112.01
KOTA BEKASI,februari,2023,0.39,116.6
KOTA DEPOK,februari,2023,0.37,115.95
KOTA TASIKMALAYA,februari,2023,0.41,112.7
CILACAP,februari,2023,0.27,114.26
PURWOKERTO,februari,2023,0.31,114.88
KUDUS,februari,2023,0.35,113.82
KOTA SURAKARTA,februari,2023,0.48,115.77
KOTA SEMARANG,februari,2023,0.21,113.43
KOTA TEGAL,februari,2023,0.62,115.91
KOTA YOGYAKARTA,februari,2023,0.27,116.08
JEMBER,februari,2023,0.18,116.05
BANYUWANGI,februari,2023,0.29,112.72
SUMENEP,februari,2023,-0.02,115.69
KOTA KEDIRI,februari,2023,0.16,113.75
KOTA MALANG,februari,2023,0.09,112.95
KOTA PROBOLINGGO,februari,2023,-0.04,112.39
KOTA MADIUN,februari,2023,0.04,113.04
KOTA SURABAYA,februari,2023,0.1,115.29
KOTA TANGERANG,februari,2023,0.2,112.54
KOTA CILEGON,februari,2023,0.15,117.03
KOTA SERANG,februari,2023,0.42,118.64
SINGARAJA,februari,2023,0.29,115.18
KOTA DENPASAR,februari,2023,0.04,113.91
KOTA MATARAM,februari,2023,0.31,113.22
KOTA BIMA,februari,2023,0.59,113.86
MAUMERE,februari,2023,-0.51,114
KOTA KUPANG,februari,2023,-0.77,113.14
KOTA PONTIANAK,februari,2023,0.05,114.55
KOTA SINGKAWANG,februari,2023,-0.19,113.4
SAMPIT,februari,2023,0.1,117.23
KOTA PALANGKA RAYA,februari,2023,0.11,115.14
TANJUNG,februari,2023,0.2,115.33
KOTA BANJARMASIN,februari,2023,0.2,117.47
KOTA BALIKPAPAN,februari,2023,0.31,112.36
KOTA SAMARINDA,februari,2023,-0.04,112.44
KOTA TARAKAN,februari,2023,0.09,112.86
KOTA MANADO,februari,2023,-0.21,113.07
KOTA PALU,februari,2023,-0.17,116.19
BULUKUMBA,februari,2023,0.12,114.24
WATAMPONE,februari,2023,-0.05,113.13
KOTA MAKASSAR,februari,2023,-0.25,114.66
KOTA PARE-PARE,februari,2023,-0.27,116.11
KOTA PALOPO,februari,2023,0.06,113.73
KOTA KENDARI,februari,2023,-0.48,115.37
KOTA BAU-BAU,februari,2023,0.05,114.32
KOTA GORONTALO,februari,2023,-0.3,112.63
MAMUJU,februari,2023,0.16,114.79
KOTA AMBON,februari,2023,-0.61,115.85
KOTA TUAL,februari,2023,0.64,116.68
KOTA TERNATE,februari,2023,1.85,114.42
MANOKWARI,februari,2023,-0.73,117.25
KOTA SORONG,februari,2023,-0.24,111.75
MERAUKE,februari,2023,0.1,111.59
KOTA JAYAPURA,februari,2023,-0.84,110.46
KOTA MEULABOH,maret,2023,-0.66,119.27
KOTA BANDA ACEH,maret,2023,-0.57,115.69
KOTA LHOKSEUMAWE,maret,2023,-0.31,115.64
KOTA SIBOLGA,maret,2023,-0.66,116.38
KOTA PEMATANG SIANTAR,maret,2023,-0.3,115.15
KOTA MEDAN,maret,2023,-0.3,112.58
KOTA PADANGSIDIMPUAN,maret,2023,-0.17,117.27
KOTA PADANG,maret,2023,-0.1,115.26
KOTA BUKITTINGGI,maret,2023,-0.03,115.38
TEMBILAHAN,maret,2023,-0.19,113.13
KOTA PEKANBARU,maret,2023,-0.17,114.77
KOTA DUMAI,maret,2023,-0.02,115.53
BUNGO,maret,2023,-0.12,115.11
KOTA JAMBI,maret,2023,-0.16,115.5
KOTA PALEMBANG,maret,2023,0.21,113.63
KOTA LUBUKLINGGAU,maret,2023,0.11,113.56
KOTA BENGKULU,maret,2023,0.25,114.22
KOTA BANDAR LAMPUNG,maret,2023,0.07,115.84
KOTA METRO,maret,2023,-0.22,115.9
TANJUNG PANDAN,maret,2023,0.7,118.03
KOTA PANGKAL PINANG,maret,2023,0.26,113.49
KOTA BATAM,maret,2023,-0.32,113.51
KOTA TANJUNG PINANG,maret,2023,-0.04,111.13
DKI JAKARTA,maret,2023,0.36,112.83
KOTA BOGOR,maret,2023,0.15,116.85
KOTA SUKABUMI,maret,2023,0.15,114.27
KOTA BANDUNG,maret,2023,-1.5,114.43
KOTA CIREBON,maret,2023,0.17,112.2
KOTA BEKASI,maret,2023,0.13,116.75
KOTA DEPOK,maret,2023,0.16,116.14
KOTA TASIKMALAYA,maret,2023,0.07,112.78
CILACAP,maret,2023,0.19,114.48
PURWOKERTO,maret,2023,0.1,114.99
KUDUS,maret,2023,0.25,114.11
KOTA SURAKARTA,maret,2023,0.24,116.05
KOTA SEMARANG,maret,2023,0.2,113.66
KOTA TEGAL,maret,2023,-0.03,115.88
KOTA YOGYAKARTA,maret,2023,0.6,116.78
JEMBER,maret,2023,0.39,116.5
BANYUWANGI,maret,2023,0.28,113.04
SUMENEP,maret,2023,0.67,116.46
KOTA KEDIRI,maret,2023,0.25,114.03
KOTA MALANG,maret,2023,0.42,113.42
KOTA PROBOLINGGO,maret,2023,0.42,112.86
KOTA MADIUN,maret,2023,0.25,113.32
KOTA SURABAYA,maret,2023,0.39,115.74
KOTA TANGERANG,maret,2023,0.14,112.7
KOTA CILEGON,maret,2023,0.32,117.4
KOTA SERANG,maret,2023,-0.14,118.47
SINGARAJA,maret,2023,0.42,115.66
KOTA DENPASAR,maret,2023,0.03,113.94
KOTA MATARAM,maret,2023,-0.03,113.19
KOTA BIMA,maret,2023,-0.13,113.71
MAUMERE,maret,2023,1.09,115.24
KOTA KUPANG,maret,2023,1.3,114.61
KOTA PONTIANAK,maret,2023,0.04,114.6
KOTA SINGKAWANG,maret,2023,0.23,113.66
SAMPIT,maret,2023,0.48,117.79
KOTA PALANGKA RAYA,maret,2023,0.51,115.73
TANJUNG,maret,2023,0.93,116.4
KOTA BANJARMASIN,maret,2023,0.77,118.38
KOTA BALIKPAPAN,maret,2023,0.67,113.11
KOTA SAMARINDA,maret,2023,0.52,113.02
KOTA TARAKAN,maret,2023,0.27,113.17
KOTA MANADO,maret,2023,0.75,113.92
KOTA PALU,maret,2023,0.51,116.78
BULUKUMBA,maret,2023,0.39,114.68
WATAMPONE,maret,2023,0.55,113.75
KOTA MAKASSAR,maret,2023,0.75,115.52
KOTA PARE-PARE,maret,2023,0.88,117.13
KOTA PALOPO,maret,2023,0.86,114.71
KOTA KENDARI,maret,2023,0.67,116.14
KOTA BAU-BAU,maret,2023,0.06,114.39
KOTA GORONTALO,maret,2023,0.2,112.86
MAMUJU,maret,2023,0.05,114.85
KOTA AMBON,maret,2023,0.16,116.04
KOTA TUAL,maret,2023,0.44,117.19
KOTA TERNATE,maret,2023,-1.26,112.98
MANOKWARI,maret,2023,-0.64,116.5
KOTA SORONG,maret,2023,0.92,112.78
MERAUKE,maret,2023,0.9,112.59
KOTA JAYAPURA,maret,2023,0.12,110.59
KOTA MEULABOH,april,2023,-0.7,118.44
KOTA BANDA ACEH,april,2023,0.18,115.9
KOTA LHOKSEUMAWE,april,2023,-0.42,115.15
KOTA SIBOLGA,april,2023,0.27,116.69
KOTA PEMATANG SIANTAR,april,2023,-0.25,114.86
KOTA MEDAN,april,2023,-0.2,112.36
KOTA PADANGSIDIMPUAN,april,2023,-0.04,117.22
KOTA PADANG,april,2023,-0.03,115.23
KOTA BUKITTINGGI,april,2023,0.06,115.45
TEMBILAHAN,april,2023,0.42,113.6
KOTA PEKANBARU,april,2023,-0.01,114.76
KOTA DUMAI,april,2023,-0.16,115.34
BUNGO,april,2023,0.27,115.42
KOTA JAMBI,april,2023,0.14,115.66
KOTA PALEMBANG,april,2023,0.33,114.01
KOTA LUBUKLINGGAU,april,2023,0.35,113.96
KOTA BENGKULU,april,2023,0.28,114.54
KOTA BANDAR LAMPUNG,april,2023,0.3,116.19
KOTA METRO,april,2023,0.3,116.25
TANJUNG PANDAN,april,2023,0.19,118.25
KOTA PANGKAL PINANG,april,2023,0.58,114.15
KOTA BATAM,april,2023,0.47,114.04
KOTA TANJUNG PINANG,april,2023,0.22,111.37
DKI JAKARTA,april,2023,0.4,113.28
KOTA BOGOR,april,2023,0.32,117.22
KOTA SUKABUMI,april,2023,0.48,114.82
KOTA BANDUNG,april,2023,0.32,114.8
KOTA CIREBON,april,2023,0.37,112.61
KOTA BEKASI,april,2023,0.56,117.4
KOTA DEPOK,april,2023,0.23,116.41
KOTA TASIKMALAYA,april,2023,0.63,113.49
CILACAP,april,2023,0.28,114.8
PURWOKERTO,april,2023,0.27,115.3
KUDUS,april,2023,0.34,114.5
KOTA SURAKARTA,april,2023,0.27,116.36
KOTA SEMARANG,april,2023,0.27,113.97
KOTA TEGAL,april,2023,0.33,116.26
KOTA YOGYAKARTA,april,2023,0.22,117.04
JEMBER,april,2023,0.21,116.75
BANYUWANGI,april,2023,0.18,113.24
SUMENEP,april,2023,0.45,116.98
KOTA KEDIRI,april,2023,0.13,114.18
KOTA MALANG,april,2023,0.24,113.69
KOTA PROBOLINGGO,april,2023,0.45,113.37
KOTA MADIUN,april,2023,0.22,113.57
KOTA SURABAYA,april,2023,0.34,116.13
KOTA TANGERANG,april,2023,0.68,113.47
KOTA CILEGON,april,2023,0.2,117.64
KOTA SERANG,april,2023,0.35,118.88
SINGARAJA,april,2023,-0.22,115.41
KOTA DENPASAR,april,2023,0.06,114.01
KOTA MATARAM,april,2023,0.44,113.69
KOTA BIMA,april,2023,0.18,113.91
MAUMERE,april,2023,0.04,115.29
KOTA KUPANG,april,2023,-0.16,114.43
KOTA PONTIANAK,april,2023,0.49,115.16
KOTA SINGKAWANG,april,2023,0.55,114.28
SAMPIT,april,2023,0.08,117.88
KOTA PALANGKA RAYA,april,2023,0.32,116.1
TANJUNG,april,2023,0.34,116.8
KOTA BANJARMASIN,april,2023,0.07,118.46
KOTA BALIKPAPAN,april,2023,0.4,113.56
KOTA SAMARINDA,april,2023,0.45,113.53
KOTA TARAKAN,april,2023,0.58,113.83
KOTA MANADO,april,2023,0.25,114.21
KOTA PALU,april,2023,0.04,116.83
BULUKUMBA,april,2023,0.19,114.9
WATAMPONE,april,2023,0.25,114.03
KOTA MAKASSAR,april,2023,0.2,115.75
KOTA PARE-PARE,april,2023,0.2,117.37
KOTA PALOPO,april,2023,0.31,115.06
KOTA KENDARI,april,2023,0.46,116.68
KOTA BAU-BAU,april,2023,0.27,114.7
KOTA GORONTALO,april,2023,0.02,112.88
MAMUJU,april,2023,-0.18,114.64
KOTA AMBON,april,2023,0.29,116.38
KOTA TUAL,april,2023,0.47,117.74
KOTA TERNATE,april,2023,1.32,114.47
MANOKWARI,april,2023,1.39,118.12
KOTA SORONG,april,2023,0.01,112.79
MERAUKE,april,2023,1.05,113.77
KOTA JAYAPURA,april,2023,1.44,112.18
KOTA MEULABOH,mei,2023,0.58,119.13
KOTA BANDA ACEH,mei,2023,0.13,116.05
KOTA LHOKSEUMAWE,mei,2023,0.51,115.74
KOTA SIBOLGA,mei,2023,0.16,116.88
KOTA PEMATANG SIANTAR,mei,2023,0.45,115.38
KOTA MEDAN,mei,2023,0.24,112.63
KOTA PADANGSIDIMPUAN,mei,2023,0.49,117.79
KOTA PADANG,mei,2023,0.4,115.69
KOTA BUKITTINGGI,mei,2023,0.18,115.66
TEMBILAHAN,mei,2023,0.13,113.75
KOTA PEKANBARU,mei,2023,0.02,114.78
KOTA DUMAI,mei,2023,0.27,115.65
BUNGO,mei,2023,0.15,115.59
KOTA JAMBI,mei,2023,0.51,116.25
KOTA PALEMBANG,mei,2023,-0.05,113.95
KOTA LUBUKLINGGAU,mei,2023,0.13,114.11
KOTA BENGKULU,mei,2023,0.17,114.74
KOTA BANDAR LAMPUNG,mei,2023,-0.11,116.06
KOTA METRO,mei,2023,0.25,116.54
TANJUNG PANDAN,mei,2023,1.28,119.76
KOTA PANGKAL PINANG,mei,2023,0.01,114.16
KOTA BATAM,mei,2023,-0.25,113.75
KOTA TANJUNG PINANG,mei,2023,-0.27,111.07
DKI JAKARTA,mei,2023,-0.1,113.17
KOTA BOGOR,mei,2023,0.22,117.48
KOTA SUKABUMI,mei,2023,0.19,115.04
KOTA BANDUNG,mei,2023,0.1,114.92
KOTA CIREBON,mei,2023,0.15,112.78
KOTA BEKASI,mei,2023,0.08,117.49
KOTA DEPOK,mei,2023,0.11,116.54
KOTA TASIKMALAYA,mei,2023,0.27,113.8
CILACAP,mei,2023,0.22,115.05
PURWOKERTO,mei,2023,0.22,115.55
KUDUS,mei,2023,0.21,114.74
KOTA SURAKARTA,mei,2023,0.19,116.58
KOTA SEMARANG,mei,2023,0.22,114.22
KOTA TEGAL,mei,2023,0.32,116.63
KOTA YOGYAKARTA,mei,2023,0.35,117.45
JEMBER,mei,2023,0.24,117.03
BANYUWANGI,mei,2023,0.22,113.49
SUMENEP,mei,2023,0.66,117.75
KOTA KEDIRI,mei,2023,0.32,114.55
KOTA MALANG,mei,2023,0.25,113.97
KOTA PROBOLINGGO,mei,2023,0.26,113.66
KOTA MADIUN,mei,2023,0.07,113.65
KOTA SURABAYA,mei,2023,0.14,116.29
KOTA TANGERANG,mei,2023,0.01,113.48
KOTA CILEGON,mei,2023,0.25,117.93
KOTA SERANG,mei,2023,0.35,119.3
SINGARAJA,mei,2023,0.37,115.84
KOTA DENPASAR,mei,2023,0.34,114.4
KOTA MATARAM,mei,2023,0.2,113.92
KOTA BIMA,mei,2023,-0.03,113.88
MAUMERE,mei,2023,-0.05,115.23
KOTA KUPANG,mei,2023,-0.79,113.53
KOTA PONTIANAK,mei,2023,0.37,115.59
KOTA SINGKAWANG,mei,2023,0.3,114.62
SAMPIT,mei,2023,0.37,118.32
KOTA PALANGKA RAYA,mei,2023,0.24,116.38
TANJUNG,mei,2023,0.15,116.98
KOTA BANJARMASIN,mei,2023,-0.14,118.3
KOTA BALIKPAPAN,mei,2023,0.33,113.93
KOTA SAMARINDA,mei,2023,0.11,113.65
KOTA TARAKAN,mei,2023,-0.2,113.6
KOTA MANADO,mei,2023,-0.22,113.96
KOTA PALU,mei,2023,0.03,116.86
BULUKUMBA,mei,2023,0.3,115.24
WATAMPONE,mei,2023,0.28,114.35
KOTA MAKASSAR,mei,2023,0.03,115.79
KOTA PARE-PARE,mei,2023,0.26,117.68
KOTA PALOPO,mei,2023,0.3,115.41
KOTA KENDARI,mei,2023,0.71,117.51
KOTA BAU-BAU,mei,2023,0.84,115.66
KOTA GORONTALO,mei,2023,0.08,112.97
MAMUJU,mei,2023,0.01,114.65
KOTA AMBON,mei,2023,0.86,117.38
KOTA TUAL,mei,2023,0.69,118.55
KOTA TERNATE,mei,2023,0.34,114.86
MANOKWARI,mei,2023,0.45,118.65
KOTA SORONG,mei,2023,0.59,113.45
MERAUKE,mei,2023,1.03,114.94
KOTA JAYAPURA,mei,2023,-0.05,112.12
KOTA MEULABOH,juni,2023,0.47,119.69
KOTA BANDA ACEH,juni,2023,0.06,116.12
KOTA LHOKSEUMAWE,juni,2023,0.07,115.82
KOTA SIBOLGA,juni,2023,0.62,117.6
KOTA PEMATANG SIANTAR,juni,2023,0.52,115.98
KOTA MEDAN,juni,2023,0.29,112.96
KOTA PADANGSIDIMPUAN,juni,2023,0.21,118.04
KOTA PADANG,juni,2023,-0.03,115.65
KOTA BUKITTINGGI,juni,2023,0.09,115.76
TEMBILAHAN,juni,2023,0.03,113.78
KOTA PEKANBARU,juni,2023,0.2,115.01
KOTA DUMAI,juni,2023,0.29,115.98
BUNGO,juni,2023,0.12,115.73
KOTA JAMBI,juni,2023,0.07,116.33
KOTA PALEMBANG,juni,2023,0.39,114.4
KOTA LUBUKLINGGAU,juni,2023,0.25,114.39
KOTA BENGKULU,juni,2023,0.21,114.98
KOTA BANDAR LAMPUNG,juni,2023,0.17,116.26
KOTA METRO,juni,2023,0.01,116.55
TANJUNG PANDAN,juni,2023,-0.03,119.72
KOTA PANGKAL PINANG,juni,2023,0.4,114.62
KOTA BATAM,juni,2023,0.52,114.34
KOTA TANJUNG PINANG,juni,2023,0.29,111.39
DKI JAKARTA,juni,2023,0.01,113.18
KOTA BOGOR,juni,2023,0.18,117.69
KOTA SUKABUMI,juni,2023,0.16,115.22
KOTA BANDUNG,juni,2023,0.14,115.08
KOTA CIREBON,juni,2023,0.2,113
KOTA BEKASI,juni,2023,0.22,117.75
KOTA DEPOK,juni,2023,0.07,116.62
KOTA TASIKMALAYA,juni,2023,0.04,113.85
CILACAP,juni,2023,0.05,115.11
PURWOKERTO,juni,2023,0.02,115.57
KUDUS,juni,2023,0.01,114.75
KOTA SURAKARTA,juni,2023,0.09,116.68
KOTA SEMARANG,juni,2023,0.02,114.24
KOTA TEGAL,juni,2023,0.04,116.68
KOTA YOGYAKARTA,juni,2023,0.02,117.47
JEMBER,juni,2023,0.14,117.19
BANYUWANGI,juni,2023,0.09,113.59
SUMENEP,juni,2023,-0.42,117.25
KOTA KEDIRI,juni,2023,0.17,114.74
KOTA MALANG,juni,2023,0.07,114.05
KOTA PROBOLINGGO,juni,2023,0.18,113.87
KOTA MADIUN,juni,2023,0.08,113.74
KOTA SURABAYA,juni,2023,0.12,116.43
KOTA TANGERANG,juni,2023,0.17,113.67
KOTA CILEGON,juni,2023,0.07,118.01
KOTA SERANG,juni,2023,0.11,119.43
SINGARAJA,juni,2023,0.22,116.09
KOTA DENPASAR,juni,2023,-0.08,114.31
KOTA MATARAM,juni,2023,-0.02,113.9
KOTA BIMA,juni,2023,0.18,114.08
MAUMERE,juni,2023,-0.35,114.83
KOTA KUPANG,juni,2023,1.02,114.69
KOTA PONTIANAK,juni,2023,0.22,115.84
KOTA SINGKAWANG,juni,2023,0.41,115.09
SAMPIT,juni,2023,0.26,118.63
KOTA PALANGKA RAYA,juni,2023,0.27,116.7
TANJUNG,juni,2023,-0.38,116.54
KOTA BANJARMASIN,juni,2023,0.41,118.79
KOTA BALIKPAPAN,juni,2023,0.08,114.02
KOTA SAMARINDA,juni,2023,0.25,113.93
KOTA TARAKAN,juni,2023,0.46,114.12
KOTA MANADO,juni,2023,0.11,114.09
KOTA PALU,juni,2023,0.18,117.07
BULUKUMBA,juni,2023,0.02,115.26
WATAMPONE,juni,2023,-0.1,114.23
KOTA MAKASSAR,juni,2023,0.22,116.05
KOTA PARE-PARE,juni,2023,-0.03,117.64
KOTA PALOPO,juni,2023,-0.23,115.15
KOTA KENDARI,juni,2023,0.36,117.93
KOTA BAU-BAU,juni,2023,-0.13,115.51
KOTA GORONTALO,juni,2023,0.59,113.64
MAMUJU,juni,2023,0.7,115.45
KOTA AMBON,juni,2023,1.1,118.67
KOTA TUAL,juni,2023,0.62,119.29
KOTA TERNATE,juni,2023,0.01,114.87
MANOKWARI,juni,2023,0.85,119.66
KOTA SORONG,juni,2023,0.73,114.28
MERAUKE,juni,2023,1.09,116.19
KOTA JAYAPURA,juni,2023,1.36,113.64
KOTA MEULABOH,juli,2023,0.22,119.95
KOTA BANDA ACEH,juli,2023,0.3,116.47
KOTA LHOKSEUMAWE,juli,2023,-0.04,115.77
KOTA SIBOLGA,juli,2023,0.35,118.01
KOTA PEMATANG SIANTAR,juli,2023,0.1,116.1
KOTA MEDAN,juli,2023,0.28,113.28
KOTA PADANGSIDIMPUAN,juli,2023,0.46,118.58
KOTA PADANG,juli,2023,0.49,116.22
KOTA BUKITTINGGI,juli,2023,0.36,116.18
TEMBILAHAN,juli,2023,0.4,114.24
KOTA PEKANBARU,juli,2023,0.37,115.43
KOTA DUMAI,juli,2023,0.72,116.82
BUNGO,juli,2023,0.3,116.08
KOTA JAMBI,juli,2023,0.49,116.9
KOTA PALEMBANG,juli,2023,0.29,114.73
KOTA LUBUKLINGGAU,juli,2023,0.31,114.74
KOTA BENGKULU,juli,2023,0.49,115.54
KOTA BANDAR LAMPUNG,juli,2023,0.03,116.29
KOTA METRO,juli,2023,0.24,116.83
TANJUNG PANDAN,juli,2023,0.58,120.42
KOTA PANGKAL PINANG,juli,2023,0.29,114.95
KOTA BATAM,juli,2023,0.27,114.65
KOTA TANJUNG PINANG,juli,2023,0.35,111.78
DKI JAKARTA,juli,2023,0.19,113.39
KOTA BOGOR,juli,2023,0.24,117.97
KOTA SUKABUMI,juli,2023,0.24,115.5
KOTA BANDUNG,juli,2023,0.23,115.34
KOTA CIREBON,juli,2023,0.22,113.25
KOTA BEKASI,juli,2023,0.21,118
KOTA DEPOK,juli,2023,0.21,116.87
KOTA TASIKMALAYA,juli,2023,0.13,114
CILACAP,juli,2023,0.02,115.13
PURWOKERTO,juli,2023,0.15,115.74
KUDUS,juli,2023,0.17,114.95
KOTA SURAKARTA,juli,2023,0.31,117.04
KOTA SEMARANG,juli,2023,0.23,114.5
KOTA TEGAL,juli,2023,0.08,116.77
KOTA YOGYAKARTA,juli,2023,0.28,117.8
JEMBER,juli,2023,0.11,117.32
BANYUWANGI,juli,2023,0.04,113.64
SUMENEP,juli,2023,-0.08,117.16
KOTA KEDIRI,juli,2023,0.16,114.92
KOTA MALANG,juli,2023,0.19,114.27
KOTA PROBOLINGGO,juli,2023,0.09,113.97
KOTA MADIUN,juli,2023,0.1,113.85
KOTA SURABAYA,juli,2023,0.15,116.6
KOTA TANGERANG,juli,2023,0.05,113.73
KOTA CILEGON,juli,2023,0.19,118.23
KOTA SERANG,juli,2023,0.04,119.48
SINGARAJA,juli,2023,0.25,116.38
KOTA DENPASAR,juli,2023,0.36,114.72
KOTA MATARAM,juli,2023,0.21,114.14
KOTA BIMA,juli,2023,0.43,114.57
MAUMERE,juli,2023,0.65,115.58
KOTA KUPANG,juli,2023,0.35,115.09
KOTA PONTIANAK,juli,2023,0.1,115.96
KOTA SINGKAWANG,juli,2023,-0.07,115.01
SAMPIT,juli,2023,0.26,118.94
KOTA PALANGKA RAYA,juli,2023,-0.01,116.69
TANJUNG,juli,2023,-0.06,116.47
KOTA BANJARMASIN,juli,2023,-0.01,118.78
KOTA BALIKPAPAN,juli,2023,0.53,114.63
KOTA SAMARINDA,juli,2023,0.34,114.32
KOTA TARAKAN,juli,2023,0.36,114.53
KOTA MANADO,juli,2023,-0.03,114.06
KOTA PALU,juli,2023,0.11,117.2
BULUKUMBA,juli,2023,0.01,115.27
WATAMPONE,juli,2023,0.05,114.29
KOTA MAKASSAR,juli,2023,0.08,116.14
KOTA PARE-PARE,juli,2023,-0.08,117.55
KOTA PALOPO,juli,2023,0.12,115.29
