City,Month,Year,Inflation
SINGARAJA,juni,2019,0.02
KOTA DENPASAR,juni,2019,0.04
KOTA MATARAM,juni,2019,0.63
KOTA BIMA,juni,2019,0.16
MAUMERE,juni,2019,0.61
KOTA KUPANG,juni,2019,-0.31
KOTA PONTIANAK,juni,2019,0.66
KOTA SINGKAWANG,juni,2019,0.07
SAMPIT,juni,2019,0.16
KOTA PALANGKA RAYA,juni,2019,0.12
TANJUNG,juni,2019,-0.1
KOTA BANJARMASIN,juni,2019,0.29
KOTA BALIKPAPAN,juni,2019,0.96
KOTA SAMARINDA,juni,2019,0.15
KOTA TARAKAN,juni,2019,0.53
KOTA MANADO,juni,2019,3.6
KOTA PALU,juni,2019,0.96
BULUKUMBA,juni,2019,0.08
WATAMPONE,juni,2019,0.67
KOTA MAKASSAR,juni,2019,0.05
KOTA PARE-PARE,juni,2019,1.06
KOTA PALOPO,juni,2019,0.86
KOTA KENDARI,juni,2019,2.55
KOTA BAU-BAU,juni,2019,0.47
KOTA GORONTALO,juni,2019,0.3
MAMUJU,juni,2019,0.16
KOTA AMBON,juni,2019,0.42
KOTA TUAL,juni,2019,1.15
KOTA TERNATE,juni,2019,0.49
MANOKWARI,juni,2019,0.38
KOTA SORONG,juni,2019,0.21
MERAUKE,juni,2019,0.22
KOTA JAYAPURA,juni,2019,-0.08
KOTA MEULABOH,juli,2019,0.21
KOTA BANDA ACEH,juli,2019,-0.24
KOTA LHOKSEUMAWE,juli,2019,0.22
KOTA SIBOLGA,juli,2019,1.88
KOTA PEMATANG SIANTAR,juli,2019,0.29
KOTA MEDAN,juli,2019,0.95
KOTA PADANGSIDIMPUAN,juli,2019,0.06
KOTA PADANG,juli,2019,0.89
KOTA BUKITTINGGI,juli,2019,0.46
TEMBILAHAN,juli,2019,0.31
KOTA PEKANBARU,juli,2019,0.91
KOTA DUMAI,juli,2019,0.41
BUNGO,juli,2019,0.15
KOTA JAMBI,juli,2019,0.48
KOTA PALEMBANG,juli,2019,0.39
KOTA LUBUKLINGGAU,juli,2019,0.45
KOTA BENGKULU,juli,2019,0.56
KOTA BANDAR LAMPUNG,juli,2019,0.71
KOTA METRO,juli,2019,0.42
TANJUNG PANDAN,juli,2019,1.23
KOTA PANGKAL PINANG,juli,2019,-0.41
KOTA BATAM,juli,2019,0.61
KOTA TANJUNG PINANG,juli,2019,0.57
DKI JAKARTA,juli,2019,0.25
KOTA BOGOR,juli,2019,0.14
KOTA SUKABUMI,juli,2019,0.28
KOTA BANDUNG,juli,2019,0.55
KOTA CIREBON,juli,2019,0.24
KOTA BEKASI,juli,2019,0.63
KOTA DEPOK,juli,2019,0.05
KOTA TASIKMALAYA,juli,2019,0.19
CILACAP,juli,2019,0.14
PURWOKERTO,juli,2019,0.45
KUDUS,juli,2019,0.44
KOTA SURAKARTA,juli,2019,0.38
KOTA SEMARANG,juli,2019,0.39
KOTA TEGAL,juli,2019,0.54
KOTA YOGYAKARTA,juli,2019,0.05
JEMBER,juli,2019,0.24
BANYUWANGI,juli,2019,0.39
SUMENEP,juli,2019,-0.08
KOTA KEDIRI,juli,2019,0.44
KOTA MALANG,juli,2019,0.2
KOTA PROBOLINGGO,juli,2019,-0.05
KOTA MADIUN,juli,2019,0.17
KOTA SURABAYA,juli,2019,0.11
KOTA TANGERANG,juli,2019,0.27
KOTA CILEGON,juli,2019,0.64
KOTA SERANG,juli,2019,0.42
SINGARAJA,juli,2019,1.03
KOTA DENPASAR,juli,2019,0.6
KOTA MATARAM,juli,2019,-0.03
KOTA BIMA,juli,2019,-0.52
MAUMERE,juli,2019,-0.19
KOTA KUPANG,juli,2019,0.26
KOTA PONTIANAK,juli,2019,-0.1
KOTA SINGKAWANG,juli,2019,0.13
SAMPIT,juli,2019,-0.26
KOTA PALANGKA RAYA,juli,2019,-0.24
TANJUNG,juli,2019,0.18
KOTA BANJARMASIN,juli,2019,-0.09
KOTA BALIKPAPAN,juli,2019,-0.08
KOTA SAMARINDA,juli,2019,0.59
KOTA TARAKAN,juli,2019,-0.64
KOTA MANADO,juli,2019,-1.21
KOTA PALU,juli,2019,-0.68
BULUKUMBA,juli,2019,-0.07
WATAMPONE,juli,2019,-0.16
KOTA MAKASSAR,juli,2019,0.01
KOTA PARE-PARE,juli,2019,-0.48
KOTA PALOPO,juli,2019,-0.13
KOTA KENDARI,juli,2019,-0.24
KOTA BAU-BAU,juli,2019,1.18
KOTA GORONTALO,juli,2019,-0.02
MAMUJU,juli,2019,0.1
KOTA AMBON,juli,2019,-0.03
KOTA TUAL,juli,2019,-1.55
KOTA TERNATE,juli,2019,-0.12
MANOKWARI,juli,2019,-0.57
KOTA SORONG,juli,2019,0.63
MERAUKE,juli,2019,-0.49
KOTA JAYAPURA,juli,2019,-0.41
KOTA MEULABOH,agustus,2019,0.2
KOTA BANDA ACEH,agustus,2019,0.07
KOTA LHOKSEUMAWE,agustus,2019,-0.54
KOTA SIBOLGA,agustus,2019,-0.58
KOTA PEMATANG SIANTAR,agustus,2019,-0.4
KOTA MEDAN,agustus,2019,0.27
KOTA PADANGSIDIMPUAN,agustus,2019,0.2
KOTA PADANG,agustus,2019,-0.1
KOTA BUKITTINGGI,agustus,2019,0.24
TEMBILAHAN,agustus,2019,-0.33
KOTA PEKANBARU,agustus,2019,0.36
KOTA DUMAI,agustus,2019,-0.25
BUNGO,agustus,2019,-0.13
KOTA JAMBI,agustus,2019,-0.84
KOTA PALEMBANG,agustus,2019,-0.16
KOTA LUBUKLINGGAU,agustus,2019,-0.07
KOTA BENGKULU,agustus,2019,-0.86
KOTA BANDAR LAMPUNG,agustus,2019,0.12
KOTA METRO,agustus,2019,0.41
TANJUNG PANDAN,agustus,2019,-0.35
KOTA PANGKAL PINANG,agustus,2019,-0.1
KOTA BATAM,agustus,2019,-0.86
KOTA TANJUNG PINANG,agustus,2019,-0.38
DKI JAKARTA,agustus,2019,0.17
KOTA BOGOR,agustus,2019,0.37
KOTA SUKABUMI,agustus,2019,-0.04
KOTA BANDUNG,agustus,2019,0.61
KOTA CIREBON,agustus,2019,0.24
KOTA BEKASI,agustus,2019,0.37
KOTA DEPOK,agustus,2019,0.36
KOTA TASIKMALAYA,agustus,2019,0.04
CILACAP,agustus,2019,0.33
PURWOKERTO,agustus,2019,0.42
KUDUS,agustus,2019,0.82
KOTA SURAKARTA,agustus,2019,-0.16
KOTA SEMARANG,agustus,2019,0.47
KOTA TEGAL,agustus,2019,-0.02
KOTA YOGYAKARTA,agustus,2019,0.07
JEMBER,agustus,2019,0.33
BANYUWANGI,agustus,2019,0.08
SUMENEP,agustus,2019,0.1
KOTA KEDIRI,agustus,2019,-0.23
KOTA MALANG,agustus,2019,0.19
KOTA PROBOLINGGO,agustus,2019,0.27
KOTA MADIUN,agustus,2019,0.04
KOTA SURABAYA,agustus,2019,0.11
KOTA TANGERANG,agustus,2019,0.53
KOTA CILEGON,agustus,2019,0.3
KOTA SERANG,agustus,2019,-0.03
SINGARAJA,agustus,2019,0.62
KOTA DENPASAR,agustus,2019,0.4
KOTA MATARAM,agustus,2019,-0.35
KOTA BIMA,agustus,2019,-0.56
MAUMERE,agustus,2019,-0.04
KOTA KUPANG,agustus,2019,-0.33
KOTA PONTIANAK,agustus,2019,-0.35
KOTA SINGKAWANG,agustus,2019,-0.27
SAMPIT,agustus,2019,-0.15
KOTA PALANGKA RAYA,agustus,2019,-0.37
TANJUNG,agustus,2019,-0.74
KOTA BANJARMASIN,agustus,2019,0.09
KOTA BALIKPAPAN,agustus,2019,-0.52
KOTA SAMARINDA,agustus,2019,0.07
KOTA TARAKAN,agustus,2019,-0.92
KOTA MANADO,agustus,2019,-1.5
KOTA PALU,agustus,2019,0.31
BULUKUMBA,agustus,2019,0.28
WATAMPONE,agustus,2019,0.72
KOTA MAKASSAR,agustus,2019,0.39
KOTA PARE-PARE,agustus,2019,0.04
KOTA PALOPO,agustus,2019,-0.02
KOTA KENDARI,agustus,2019,-1.56
KOTA BAU-BAU,agustus,2019,-2.1
KOTA GORONTALO,agustus,2019,0.71
MAMUJU,agustus,2019,0.43
KOTA AMBON,agustus,2019,-0.18
KOTA TUAL,agustus,2019,0.34
KOTA TERNATE,agustus,2019,0.43
MANOKWARI,agustus,2019,0.81
KOTA SORONG,agustus,2019,0.19
MERAUKE,agustus,2019,-0.18
KOTA JAYAPURA,agustus,2019,-0.14
KOTA MEULABOH,september,2019,0.91
KOTA BANDA ACEH,september,2019,-0.55
KOTA LHOKSEUMAWE,september,2019,-0.42
KOTA SIBOLGA,september,2019,-1.94
KOTA PEMATANG SIANTAR,september,2019,-1.18
KOTA MEDAN,september,2019,-1.92
KOTA PADANGSIDIMPUAN,september,2019,-0.95
KOTA PADANG,september,2019,-0.95
KOTA BUKITTINGGI,september,2019,-1.1
TEMBILAHAN,september,2019,-0.28
KOTA PEKANBARU,september,2019,-0.23
KOTA DUMAI,september,2019,-0.79
BUNGO,september,2019,-0.44
KOTA JAMBI,september,2019,-0.24
KOTA PALEMBANG,september,2019,-0.16
KOTA LUBUKLINGGAU,september,2019,-0.31
KOTA BENGKULU,september,2019,0.64
KOTA BANDAR LAMPUNG,september,2019,-0.18
KOTA METRO,september,2019,-0.31
TANJUNG PANDAN,september,2019,0.48
KOTA PANGKAL PINANG,september,2019,0.09
KOTA BATAM,september,2019,-0.55
KOTA TANJUNG PINANG,september,2019,-0.11
DKI JAKARTA,september,2019,-0.04
KOTA BOGOR,september,2019,-0.48
KOTA SUKABUMI,september,2019,-0.18
KOTA BANDUNG,september,2019,-0.28
KOTA CIREBON,september,2019,-0.24
KOTA BEKASI,september,2019,-0.06
KOTA DEPOK,september,2019,-0.25
KOTA TASIKMALAYA,september,2019,-0.38
CILACAP,september,2019,-0.46
PURWOKERTO,september,2019,-0.5
KUDUS,september,2019,-0.16
KOTA SURAKARTA,september,2019,-0.26
KOTA SEMARANG,september,2019,-0.18
KOTA TEGAL,september,2019,-0.34
KOTA YOGYAKARTA,september,2019,-0.07
JEMBER,september,2019,-0.29
BANYUWANGI,september,2019,-0.05
SUMENEP,september,2019,-0.13
KOTA KEDIRI,september,2019,-0.27
KOTA MALANG,september,2019,-0.03
KOTA PROBOLINGGO,september,2019,-0.14
KOTA MADIUN,september,2019,-0.19
KOTA SURABAYA,september,2019,-0.02
KOTA TANGERANG,september,2019,-0.03
KOTA CILEGON,september,2019,-0.38
KOTA SERANG,september,2019,-0.33
SINGARAJA,september,2019,-0.87
KOTA DENPASAR,september,2019,-0.52
KOTA MATARAM,september,2019,-0.44
KOTA BIMA,september,2019,-0.16
MAUMERE,september,2019,-0.24
KOTA KUPANG,september,2019,-0.53
KOTA PONTIANAK,september,2019,0.28
KOTA SINGKAWANG,september,2019,-0.13
SAMPIT,september,2019,-0.26
KOTA PALANGKA RAYA,september,2019,0.05
TANJUNG,september,2019,-0.61
KOTA BANJARMASIN,september,2019,0.06
KOTA BALIKPAPAN,september,2019,-0.03
KOTA SAMARINDA,september,2019,-0.46
KOTA TARAKAN,september,2019,-0.57
KOTA MANADO,september,2019,-1.03
KOTA PALU,september,2019,-0.35
BULUKUMBA,september,2019,-0.05
WATAMPONE,september,2019,0.01
KOTA MAKASSAR,september,2019,-0.12
KOTA PARE-PARE,september,2019,-0.85
KOTA PALOPO,september,2019,0.01
KOTA KENDARI,september,2019,0.47
KOTA BAU-BAU,september,2019,-0.1
KOTA GORONTALO,september,2019,-0.34
MAMUJU,september,2019,-0.52
KOTA AMBON,september,2019,-0.05
KOTA TUAL,september,2019,0.65
KOTA TERNATE,september,2019,-0.78
MANOKWARI,september,2019,-0.51
KOTA SORONG,september,2019,0.23
MERAUKE,september,2019,-0.99
KOTA JAYAPURA,september,2019,-1.26
KOTA MEULABOH,oktober,2019,0.18
KOTA BANDA ACEH,oktober,2019,0.07
KOTA LHOKSEUMAWE,oktober,2019,0.53
KOTA SIBOLGA,oktober,2019,-0.37
KOTA PEMATANG SIANTAR,oktober,2019,0.01
KOTA MEDAN,oktober,2019,-0.34
KOTA PADANGSIDIMPUAN,oktober,2019,0.35
KOTA PADANG,oktober,2019,-0.34
KOTA BUKITTINGGI,oktober,2019,0.02
TEMBILAHAN,oktober,2019,-0.59
KOTA PEKANBARU,oktober,2019,-0.04
KOTA DUMAI,oktober,2019,0.05
BUNGO,oktober,2019,-0.18
KOTA JAMBI,oktober,2019,0.11
KOTA PALEMBANG,oktober,2019,-0.09
KOTA LUBUKLINGGAU,oktober,2019,0.03
KOTA BENGKULU,oktober,2019,-0.56
KOTA BANDAR LAMPUNG,oktober,2019,-0.09
KOTA METRO,oktober,2019,-0.1
TANJUNG PANDAN,oktober,2019,0.08
KOTA PANGKAL PINANG,oktober,2019,-0.02
KOTA BATAM,oktober,2019,-0.27
KOTA TANJUNG PINANG,oktober,2019,-0.27
DKI JAKARTA,oktober,2019,0.21
KOTA BOGOR,oktober,2019,0.16
KOTA SUKABUMI,oktober,2019,-0.04
KOTA BANDUNG,oktober,2019,-0.13
KOTA CIREBON,oktober,2019,0.03
KOTA BEKASI,oktober,2019,-0.08
KOTA DEPOK,oktober,2019,-0.09
KOTA TASIKMALAYA,oktober,2019,-0.07
CILACAP,oktober,2019,-0.07
PURWOKERTO,oktober,2019,-0.08
KUDUS,oktober,2019,0.1
KOTA SURAKARTA,oktober,2019,0.25
KOTA SEMARANG,oktober,2019,-0.06
KOTA TEGAL,oktober,2019,0.13
KOTA YOGYAKARTA,oktober,2019,0.18
JEMBER,oktober,2019,0.05
BANYUWANGI,oktober,2019,-0.09
SUMENEP,oktober,2019,0.3
KOTA KEDIRI,oktober,2019,0.32
KOTA MALANG,oktober,2019,-0.04
KOTA PROBOLINGGO,oktober,2019,0.12
KOTA MADIUN,oktober,2019,0.07
KOTA SURABAYA,oktober,2019,-0.08
KOTA TANGERANG,oktober,2019,0.18
KOTA CILEGON,oktober,2019,-0.1
KOTA SERANG,oktober,2019,0.05
SINGARAJA,oktober,2019,-0.14
KOTA DENPASAR,oktober,2019,0.15
KOTA MATARAM,oktober,2019,0.49
KOTA BIMA,oktober,2019,0.24
MAUMERE,oktober,2019,0.31
KOTA KUPANG,oktober,2019,0.08
KOTA PONTIANAK,oktober,2019,0.15
KOTA SINGKAWANG,oktober,2019,-0.48
SAMPIT,oktober,2019,0.21
KOTA PALANGKA RAYA,oktober,2019,0.64
TANJUNG,oktober,2019,0.78
KOTA BANJARMASIN,oktober,2019,0.12
KOTA BALIKPAPAN,oktober,2019,-0.69
KOTA SAMARINDA,oktober,2019,-0.12
KOTA TARAKAN,oktober,2019,-0.3
KOTA MANADO,oktober,2019,1.22
KOTA PALU,oktober,2019,-0.2
BULUKUMBA,oktober,2019,-0.02
WATAMPONE,oktober,2019,-0.21
KOTA MAKASSAR,oktober,2019,0.1
KOTA PARE-PARE,oktober,2019,0.03
KOTA PALOPO,oktober,2019,-0.01
KOTA KENDARI,oktober,2019,-0.59
KOTA BAU-BAU,oktober,2019,-0.17
KOTA GORONTALO,oktober,2019,0.02
MAMUJU,oktober,2019,0.14
KOTA AMBON,oktober,2019,0.28
KOTA TUAL,oktober,2019,0.01
KOTA TERNATE,oktober,2019,0.01
MANOKWARI,oktober,2019,0.88
KOTA SORONG,oktober,2019,-0.39
MERAUKE,oktober,2019,-0.13
KOTA JAYAPURA,oktober,2019,-0.35
KOTA MEULABOH,november,2019,-0.5
KOTA BANDA ACEH,november,2019,-0.1
KOTA LHOKSEUMAWE,november,2019,0.02
KOTA SIBOLGA,november,2019,-0.48
KOTA PEMATANG SIANTAR,november,2019,-0.1
KOTA MEDAN,november,2019,-0.77
KOTA PADANGSIDIMPUAN,november,2019,-0.05
KOTA PADANG,november,2019,-0.34
KOTA BUKITTINGGI,november,2019,-0.1
TEMBILAHAN,november,2019,-0.15
KOTA PEKANBARU,november,2019,-0.26
KOTA DUMAI,november,2019,-0.12
BUNGO,november,2019,-0.51
KOTA JAMBI,november,2019,-0.16
KOTA PALEMBANG,november,2019,0.3
KOTA LUBUKLINGGAU,november,2019,0.04
KOTA BENGKULU,november,2019,-0.27
KOTA BANDAR LAMPUNG,november,2019,0.06
KOTA METRO,november,2019,0.36
TANJUNG PANDAN,november,2019,-1.06
KOTA PANGKAL PINANG,november,2019,-0.82
KOTA BATAM,november,2019,-0.01
KOTA TANJUNG PINANG,november,2019,-0.17
DKI JAKARTA,november,2019,0.19
KOTA BOGOR,november,2019,0.24
KOTA SUKABUMI,november,2019,0.28
KOTA BANDUNG,november,2019,0.14
KOTA CIREBON,november,2019,0.26
KOTA BEKASI,november,2019,0.37
KOTA DEPOK,november,2019,0.13
KOTA TASIKMALAYA,november,2019,0.07
CILACAP,november,2019,0.16
PURWOKERTO,november,2019,0.15
KUDUS,november,2019,0.24
KOTA SURAKARTA,november,2019,0.23
KOTA SEMARANG,november,2019,0.2
KOTA TEGAL,november,2019,0.2
KOTA YOGYAKARTA,november,2019,0.31
JEMBER,november,2019,0.28
BANYUWANGI,november,2019,0.22
SUMENEP,november,2019,0.41
KOTA KEDIRI,november,2019,0.38
KOTA MALANG,november,2019,0.01
KOTA PROBOLINGGO,november,2019,0.31
KOTA MADIUN,november,2019,0.16
KOTA SURABAYA,november,2019,0.28
KOTA TANGERANG,november,2019,0.37
KOTA CILEGON,november,2019,0.52
KOTA SERANG,november,2019,0.17
SINGARAJA,november,2019,0.22
KOTA DENPASAR,november,2019,-0.01
KOTA MATARAM,november,2019,0.15
KOTA BIMA,november,2019,0.62
MAUMERE,november,2019,0.62
KOTA KUPANG,november,2019,0.27
KOTA PONTIANAK,november,2019,-0.07
KOTA SINGKAWANG,november,2019,-0.43
SAMPIT,november,2019,0.26
KOTA PALANGKA RAYA,november,2019,0.46
TANJUNG,november,2019,0.97
KOTA BANJARMASIN,november,2019,0.17
KOTA BALIKPAPAN,november,2019,0.14
KOTA SAMARINDA,november,2019,0.27
KOTA TARAKAN,november,2019,0.63
KOTA MANADO,november,2019,3.3
KOTA PALU,november,2019,0.27
BULUKUMBA,november,2019,0.09
WATAMPONE,november,2019,0.26
KOTA MAKASSAR,november,2019,0.04
KOTA PARE-PARE,november,2019,0.84
KOTA PALOPO,november,2019,0.15
KOTA KENDARI,november,2019,-0.36
KOTA BAU-BAU,november,2019,0.87
KOTA GORONTALO,november,2019,0.23
MAMUJU,november,2019,0.23
KOTA AMBON,november,2019,-0.83
KOTA TUAL,november,2019,-0.46
KOTA TERNATE,november,2019,0.42
MANOKWARI,november,2019,0.3
KOTA SORONG,november,2019,-0.86
MERAUKE,november,2019,1.21
KOTA JAYAPURA,november,2019,0.85
KOTA MEULABOH,desember,2019,-0.19
KOTA BANDA ACEH,desember,2019,0.46
KOTA LHOKSEUMAWE,desember,2019,0.6
KOTA SIBOLGA,desember,2019,0.51
KOTA PEMATANG SIANTAR,desember,2019,0.34
KOTA MEDAN,desember,2019,-0.28
KOTA PADANGSIDIMPUAN,desember,2019,-0.13
KOTA PADANG,desember,2019,0.07
KOTA BUKITTINGGI,desember,2019,-0.01
TEMBILAHAN,desember,2019,-0.02
KOTA PEKANBARU,desember,2019,-0.22
KOTA DUMAI,desember,2019,0.07
BUNGO,desember,2019,0.21
KOTA JAMBI,desember,2019,0.38
KOTA PALEMBANG,desember,2019,0.39
KOTA LUBUKLINGGAU,desember,2019,0.25
KOTA BENGKULU,desember,2019,0.59
KOTA BANDAR LAMPUNG,desember,2019,0.47
KOTA METRO,desember,2019,0.4
TANJUNG PANDAN,desember,2019,1.17
KOTA PANGKAL PINANG,desember,2019,0.38
KOTA BATAM,desember,2019,1.28
KOTA TANJUNG PINANG,desember,2019,1.17
DKI JAKARTA,desember,2019,0.3
KOTA BOGOR,desember,2019,0.3
KOTA SUKABUMI,desember,2019,0.33
KOTA BANDUNG,desember,2019,0.45
KOTA CIREBON,desember,2019,0.44
KOTA BEKASI,desember,2019,0.38
KOTA DEPOK,desember,2019,0.18
KOTA TASIKMALAYA,desember,2019,0.33
CILACAP,desember,2019,0.5
PURWOKERTO,desember,2019,0.51
KUDUS,desember,2019,0.24
KOTA SURAKARTA,desember,2019,0.48
KOTA SEMARANG,desember,2019,0.46
KOTA TEGAL,desember,2019,0.37
KOTA YOGYAKARTA,desember,2019,0.46
JEMBER,desember,2019,0.54
BANYUWANGI,desember,2019,0.29
SUMENEP,desember,2019,0.38
KOTA KEDIRI,desember,2019,0.47
KOTA MALANG,desember,2019,0.5
KOTA PROBOLINGGO,desember,2019,0.28
KOTA MADIUN,desember,2019,0.33
KOTA SURABAYA,desember,2019,0.6
KOTA TANGERANG,desember,2019,0.13
KOTA CILEGON,desember,2019,0.45
KOTA SERANG,desember,2019,0.41
SINGARAJA,desember,2019,0.27
KOTA DENPASAR,desember,2019,0.81
KOTA MATARAM,desember,2019,0.21
KOTA BIMA,desember,2019,0.95
MAUMERE,desember,2019,0.63
KOTA KUPANG,desember,2019,0.83
KOTA PONTIANAK,desember,2019,0.4
KOTA SINGKAWANG,desember,2019,-0.01
SAMPIT,desember,2019,0.7
KOTA PALANGKA RAYA,desember,2019,0.63
TANJUNG,desember,2019,0.05
KOTA BANJARMASIN,desember,2019,0.57
KOTA BALIKPAPAN,desember,2019,0.68
KOTA SAMARINDA,desember,2019,0.19
KOTA TARAKAN,desember,2019,1.09
KOTA MANADO,desember,2019,-1.88
KOTA PALU,desember,2019,0.83
BULUKUMBA,desember,2019,0.18
WATAMPONE,desember,2019,0.01
KOTA MAKASSAR,desember,2019,0.04
KOTA PARE-PARE,desember,2019,-0.1
KOTA PALOPO,desember,2019,0.05
KOTA KENDARI,desember,2019,0.26
KOTA BAU-BAU,desember,2019,0.92
KOTA GORONTALO,desember,2019,0.21
MAMUJU,desember,2019,0.7
KOTA AMBON,desember,2019,-0.33
KOTA TUAL,desember,2019,0.15
KOTA TERNATE,desember,2019,0.14
MANOKWARI,desember,2019,0.68
KOTA SORONG,desember,2019,0.66
MERAUKE,desember,2019,0.86
KOTA JAYAPURA,desember,2019,0.66
KOTA MEULABOH,januari,2020,1.44
KOTA BANDA ACEH,januari,2020,0.77
KOTA LHOKSEUMAWE,januari,2020,0.08
KOTA SIBOLGA,januari,2020,0.2
KOTA PEMATANG SIANTAR,januari,2020,0.62
KOTA MEDAN,januari,2020,0.58
KOTA PADANGSIDIMPUAN,januari,2020,0.32
KOTA PADANG,januari,2020,0.65
KOTA BUKITTINGGI,januari,2020,0.25
TEMBILAHAN,januari,2020,0.41
KOTA PEKANBARU,januari,2020,0.4
KOTA DUMAI,januari,2020,0.54
BUNGO,januari,2020,0.74
KOTA JAMBI,januari,2020,0.81
KOTA PALEMBANG,januari,2020,0.62
KOTA LUBUKLINGGAU,januari,2020,0.36
KOTA BENGKULU,januari,2020,0.14
KOTA BANDAR LAMPUNG,januari,2020,0.86
KOTA METRO,januari,2020,1.15
TANJUNG PANDAN,januari,2020,0.46
KOTA PANGKAL PINANG,januari,2020,1.09
KOTA BATAM,januari,2020,0.16
KOTA TANJUNG PINANG,januari,2020,0.36
DKI JAKARTA,januari,2020,0.25
KOTA BOGOR,januari,2020,0.78
KOTA SUKABUMI,januari,2020,0.42
KOTA BANDUNG,januari,2020,0.38
KOTA CIREBON,januari,2020,0.1
KOTA BEKASI,januari,2020,0.38
KOTA DEPOK,januari,2020,0.61
KOTA TASIKMALAYA,januari,2020,0.17
CILACAP,januari,2020,-0.03
PURWOKERTO,januari,2020,0.32
KUDUS,januari,2020,-0.01
KOTA SURAKARTA,januari,2020,0.14
KOTA SEMARANG,januari,2020,0.06
KOTA TEGAL,januari,2020,0.34
KOTA YOGYAKARTA,januari,2020,0.27
JEMBER,januari,2020,0.38
BANYUWANGI,januari,2020,0.51
SUMENEP,januari,2020,0.84
KOTA KEDIRI,januari,2020,0.52
KOTA MALANG,januari,2020,0.41
KOTA PROBOLINGGO,januari,2020,0.4
KOTA MADIUN,januari,2020,0.35
KOTA SURABAYA,januari,2020,0.52
KOTA TANGERANG,januari,2020,0.36
KOTA CILEGON,januari,2020,0.59
KOTA SERANG,januari,2020,0.63
SINGARAJA,januari,2020,0.67
KOTA DENPASAR,januari,2020,0.55
KOTA MATARAM,januari,2020,0.57
KOTA BIMA,januari,2020,0.49
MAUMERE,januari,2020,0.64
KOTA KUPANG,januari,2020,0.47
KOTA PONTIANAK,januari,2020,0.73
KOTA SINGKAWANG,januari,2020,0.68
SAMPIT,januari,2020,0.27
KOTA PALANGKA RAYA,januari,2020,-0.06
TANJUNG,januari,2020,0.43
KOTA BANJARMASIN,januari,2020,0.25
KOTA BALIKPAPAN,januari,2020,0.27
KOTA SAMARINDA,januari,2020,0.36
KOTA TARAKAN,januari,2020,-0.07
KOTA MANADO,januari,2020,-0.09
KOTA PALU,januari,2020,-0.25
BULUKUMBA,januari,2020,0.22
WATAMPONE,januari,2020,0.45
KOTA MAKASSAR,januari,2020,0.66
KOTA PARE-PARE,januari,2020,0.96
KOTA PALOPO,januari,2020,0.13
KOTA KENDARI,januari,2020,-0.27
KOTA BAU-BAU,januari,2020,-1.39
KOTA GORONTALO,januari,2020,0.03
MAMUJU,januari,2020,-0.04
KOTA AMBON,januari,2020,0.65
KOTA TUAL,januari,2020,0.68
KOTA TERNATE,januari,2020,0.34
MANOKWARI,januari,2020,-0.77
KOTA SORONG,januari,2020,-0.35
MERAUKE,januari,2020,"0,42"
KOTA JAYAPURA,januari,2020,0.17
KOTA MEULABOH,februari,2020,-0.1
KOTA BANDA ACEH,februari,2020,0.54
KOTA LHOKSEUMAWE,februari,2020,0.49
KOTA SIBOLGA,februari,2020,0.69
KOTA PEMATANG SIANTAR,februari,2020,0.12
KOTA MEDAN,februari,2020,0.14
KOTA PADANGSIDIMPUAN,februari,2020,-0.01
KOTA PADANG,februari,2020,-0.29
KOTA BUKITTINGGI,februari,2020,0.46
TEMBILAHAN,februari,2020,0.31
KOTA PEKANBARU,februari,2020,0.37
KOTA DUMAI,februari,2020,0.21
BUNGO,februari,2020,0.36
KOTA JAMBI,februari,2020,0.75
KOTA PALEMBANG,februari,2020,0.26
KOTA LUBUKLINGGAU,februari,2020,0.39
KOTA BENGKULU,februari,2020,0.09
KOTA BANDAR LAMPUNG,februari,2020,0.44
KOTA METRO,februari,2020,0.19
TANJUNG PANDAN,februari,2020,-1.2
KOTA PANGKAL PINANG,februari,2020,-0.68
KOTA BATAM,februari,2020,-0.15
KOTA TANJUNG PINANG,februari,2020,-0.19
DKI JAKARTA,februari,2020,0.27
KOTA BOGOR,februari,2020,0.25
KOTA SUKABUMI,februari,2020,0.26
KOTA BANDUNG,februari,2020,0.35
KOTA CIREBON,februari,2020,0.17
KOTA BEKASI,februari,2020,0.38
KOTA DEPOK,februari,2020,0.25
KOTA TASIKMALAYA,februari,2020,0.32
CILACAP,februari,2020,0.49
PURWOKERTO,februari,2020,0.58
KUDUS,februari,2020,0.39
KOTA SURAKARTA,februari,2020,0.41
KOTA SEMARANG,februari,2020,0.43
KOTA TEGAL,februari,2020,0.38
KOTA YOGYAKARTA,februari,2020,0.4
JEMBER,februari,2020,0.51
BANYUWANGI,februari,2020,0.1
SUMENEP,februari,2020,0.16
KOTA KEDIRI,februari,2020,0.38
KOTA MALANG,februari,2020,0.28
KOTA PROBOLINGGO,februari,2020,0.39
KOTA MADIUN,februari,2020,0.38
KOTA SURABAYA,februari,2020,0.32
KOTA TANGERANG,februari,2020,0.21
KOTA CILEGON,februari,2020,0.46
KOTA SERANG,februari,2020,0.17
SINGARAJA,februari,2020,0.7
KOTA DENPASAR,februari,2020,0.39
KOTA MATARAM,februari,2020,-0.05
KOTA BIMA,februari,2020,-0.08
MAUMERE,februari,2020,-0.25
KOTA KUPANG,februari,2020,0.49
KOTA PONTIANAK,februari,2020,0.63
KOTA SINGKAWANG,februari,2020,0.6
SAMPIT,februari,2020,0.55
